Parcel_ID,LotSize,PropertyType,ZipCode,Neighborhood,Potential Use,StreetNum,StreetName,StreetSuffix,Address,Location
1811616000,1260,,02136,Hyde Park,,,LINWOOD,ST,LINWOOD ST,"(42.2573705309518, -71.1285838706438)"
1903360000,195,,02131,Roslindale,,,FAWNDALE,RD,FAWNDALE RD,"(42.2896149933174, -71.1208731603418)"
1903320000,912,,02131,Roslindale,,,GRANFIELD,AV,GRANFIELD AV,"(42.2894543062453, -71.1209334103754)"
1904057000,4500,,02131,Roslindale,,,WRIGHT,ST,WRIGHT ST,"(42.2825745165672, -71.1249790627402)"
1904058000,5160,,02131,Roslindale,,,WRIGHT,ST,WRIGHT ST,"(42.2826404107404, -71.1248196538195)"
1904059000,5577,,02131,Roslindale,,,WRIGHT,ST,WRIGHT ST,"(42.2827983086948, -71.1247790455612)"
1904133000,3851,,02131,Roslindale,,,CORNAUBA,ST,CORNAUBA ST,"(42.2813139541978, -71.1244085183408)"
1800117005,8590,,02126,Mattapan,,,GLADESIDE,AV,GLADESIDE AV,"(42.2720406200483, -71.0879102988883)"
1800117015,13,,02126,Mattapan,,,LINVALE,TE,LINVALE TE,"(42.2714356108588, -71.0886110576584)"
1800385016,317,,02126,Mattapan,,,DANIA,ST,DANIA ST,"(42.2726838278462, -71.0891495355025)"
1900275000,6571,,02130,Jamaica Plain,,,PAUL GORE,ST,PAUL GORE ST,"(42.3191810771298, -71.108482358471)"
2007835000,1457,,02132,West Roxbury,,,LAGRANGE,ST,LAGRANGE ST,"(42.2991869252419, -71.1714363360765)"
2003156000,900,,02132,West Roxbury,,,WEDGEMERE,RD,WEDGEMERE RD,"(42.2713591998778, -71.1598359332273)"
1404446001,4226,,02124,Mattapan,,420 A,HARVARD,ST,420 A HARVARD ST,"(42.2899037205808, -71.0915537350649)"
1502510000,2266,,02125,Dorchester,Residential 2 Family,20 22,DEER,ST,20 22 DEER ST,"(42.312198995024, -71.0580788783414)"
1000428000,2738,,02120,Jamaica Plain,,796,PARKER,ST,796 PARKER ST,"(42.3289602427955, -71.0987411902017)"
1000429000,5526,,02120,Jamaica Plain,,794,PARKER,ST,794 PARKER ST,"(42.3290773033689, -71.0987135710903)"
1000430000,3817,,02120,Jamaica Plain,,792,PARKER,ST,792 PARKER ST,"(42.3291979458851, -71.0986743260556)"
1000431000,2926,,02120,Jamaica Plain,,790,PARKER,ST,790 PARKER ST,"(42.3292841651818, -71.0986482315699)"
1000432000,2901,,02120,Jamaica Plain,,788,PARKER,ST,788 PARKER ST,"(42.3293551146624, -71.0986197715577)"
1000433000,2577,,02120,Jamaica Plain,,786,PARKER,ST,786 PARKER ST,"(42.3294213099084, -71.0986142581335)"
1000434000,2394,,02120,Jamaica Plain,,784,PARKER,ST,784 PARKER ST,"(42.3294717574477, -71.0985772496979)"
1000435000,2204,,02120,Jamaica Plain,,782,PARKER,ST,782 PARKER ST,"(42.329524017736, -71.0985567815088)"
1000436000,2200,,02120,Jamaica Plain,,780,PARKER,ST,780 PARKER ST,"(42.329575016812, -71.0985348821454)"
1000437000,2174,,02120,Jamaica Plain,,778,PARKER,ST,778 PARKER ST,"(42.3296292707694, -71.0985215610115)"
1000396000,28300,,02120,Jamaica Plain,,77,TERRACE,ST,77 TERRACE ST,"(42.3293486446441, -71.0981292964515)"
0903215010,6170,,02119,Roxbury,,,DUDLEY,ST,DUDLEY ST,"(42.3289254145181, -71.0864092043504)"
1100170001,4644,,02119,Roxbury,,160,HIGHLAND,ST,160 HIGHLAND ST,"(42.3247474080822, -71.092938333576)"
1100170002,4489,,02119,Roxbury,,156 158,HIGHLAND,ST,156 158 HIGHLAND ST,"(42.3248298323616, -71.0931131792746)"
1202882000,10380,,02121,Roxbury,,1 8,QUINCY,TE,1 8 QUINCY TE,"(42.3145485004632, -71.0794060630022)"
1202883000,3534,,02121,Roxbury,,,BLUE HILL,AV,BLUE HILL AV,"(42.3145685384839, -71.0791043616177)"
1202884000,3619,,02121,Roxbury,,287 293,BLUE HILL,AV,287 293 BLUE HILL AV,"(42.3144361043257, -71.0792052281775)"
1202885000,1661,,02121,Roxbury,,295 297,BLUE HILL,AV,295 297 BLUE HILL AV,"(42.314346356832, -71.0792613073529)"
1202885001,2690,,02121,Roxbury,,299,BLUE HILL,AV,299 BLUE HILL AV,"(42.3142922273901, -71.0793320092635)"
1202888000,3432,,02121,Roxbury,,309 309B,BLUE HILL,AV,309 309B BLUE HILL AV,"(42.314008967655, -71.079515935815)"
1202890000,1880,,02121,Roxbury,,48,HOLBORN,ST,48 HOLBORN ST,"(42.3139668743607, -71.0796692009289)"
1202891000,3780,,02121,Roxbury,,46,HOLBORN,ST,46 HOLBORN ST,"(42.3141100628853, -71.079725742167)"
1403565000,5415,,02124,Mattapan,,23,DUMAS,ST,23 DUMAS ST,"(42.28484384815, -71.0860848286375)"
1403727000,6505,,02124,Mattapan,,37,JACOB,ST,37 JACOB ST,"(42.2855500694997, -71.0838856351237)"
1202731000,3886,,02121,Roxbury,,353 359,BLUE HILL,AV,353 359 BLUE HILL AV,"(42.3121099815038, -71.0807962834562)"
1201382002,4836,,02119,Roxbury,Buildable,,AKRON,ST,AKRON ST,"(42.3258608567401, -71.0864146154482)"
1100194000,29087,,02119,Roxbury,,95 R,THORNTON,ST,95 R THORNTON ST,"(42.3236438056412, -71.0912826591816)"
1702612000,5006,,02124,Mattapan,Residential 2 Family,172,FAIRMOUNT,ST,172 FAIRMOUNT ST,"(42.279212500628, -71.0788926693878)"
1202664000,2880,,02121,Roxbury,,23,INTERVALE,ST,23 INTERVALE ST,"(42.3119426912981, -71.0813216752411)"
1202665000,2880,,02121,Roxbury,,25,INTERVALE,ST,25 INTERVALE ST,"(42.3118964740742, -71.0812308570297)"
1403564000,5132,,02124,Mattapan,,19,DUMAS,ST,19 DUMAS ST,"(42.2847324652147, -71.0859528177832)"
1401165000,4808,,02121,Dorchester,,81,BOWDOIN,AV,81 BOWDOIN AV,"(42.3004322464439, -71.0740103685861)"
1806466000,11875,,02131,Roslindale,,,BROOK,ST,BROOK ST,"(42.2848688988551, -71.1137785408598)"
1301742000,24533,,02125,Dorchester,Commercial,543,COLUMBIA,RD,543 COLUMBIA RD,"(42.3158830818622, -71.0656014840289)"
1403743000,4113,,02124,Mattapan,,,MASCOT,ST,MASCOT ST,"(42.2845609477411, -71.0844038104242)"
1200939000,3248,,02119,Roxbury,,54 56,MAYWOOD,ST,54 56 MAYWOOD ST,"(42.3173059512599, -71.0799156458355)"
1200940000,3080,,02119,Roxbury,,50 52,MAYWOOD,ST,50 52 MAYWOOD ST,"(42.3173649006498, -71.079987706437)"
1200942000,3101,,02119,Roxbury,,46 48,MAYWOOD,ST,46 48 MAYWOOD ST,"(42.3174204319229, -71.0800593827489)"
1200979000,5272,,02119,Roxbury,,23,MAYWOOD,ST,23 MAYWOOD ST,"(42.3173040159775, -71.080709456421)"
1402832000,9189,,02124,Mattapan,,23,TUCKER,ST,23 TUCKER ST,"(42.2889101223969, -71.0791484098802)"
1402833000,9436,,02124,Mattapan,,29,TUCKER,ST,29 TUCKER ST,"(42.2891162039809, -71.079017581119)"
0903171000,1142,,02119,Roxbury,,1,BONELL,TE,1 BONELL TE,"(42.3282173839932, -71.087116173669)"
0903172000,1149,,02119,Roxbury,,3,BONELL,TE,3 BONELL TE,"(42.3282624729562, -71.0871588998792)"
0903173000,1152,,02119,Roxbury,,5,BONELL,TE,5 BONELL TE,"(42.3283081227834, -71.0872036817092)"
0903174000,1172,,02119,Roxbury,,7,BONELL,TE,7 BONELL TE,"(42.3283499145972, -71.0872430859019)"
0903175000,1382,,02119,Roxbury,,,BONELL,TE,BONELL TE,"(42.32839377904, -71.0872217520644)"
0903168000,4089,,02119,Roxbury,,,WASHINGTON,ST,WASHINGTON ST,"(42.3282574299523, -71.0868447503267)"
0903169000,3951,,02119,Roxbury,,,ARCHER,TE,ARCHER TE,"(42.3283750508057, -71.0869503422099)"
1301146000,10718,,02125,Roxbury,,115 123,BIRD,ST,115 123 BIRD ST,"(42.3133192551007, -71.0714620434366)"
1301487000,5286,,02125,Dorchester,Residential Single Family,139,STOUGHTON,ST,139 STOUGHTON ST,"(42.3148315589594, -71.0607579487786)"
1403195000,4500,,02124,Mattapan,,1062 1068,BLUE HILL,AV,1062 1068 BLUE HILL AV,"(42.2879888180897, -71.0898958756875)"
1701741000,8558,,02124,Dorchester,Commercial,719,WASHINGTON,ST,719 WASHINGTON ST,"(42.2862438296665, -71.0714395801)"
1700592000,8930,,02124,Dorchester,Commercial,,SPENCER,ST,SPENCER ST,"(42.2917835347414, -71.0756134771411)"
1501294000,10778,,02122,Dorchester,,191,BOWDOIN,ST,191 BOWDOIN ST,"(42.304809418675, -71.0684855604583)"
0700028001,5896,,02127,South Boston,,,ALGER,ST,ALGER ST,"(42.3324068081969, -71.0590267872078)"
1700593000,15753,,02124,Dorchester,Commercial,270,TALBOT,AV,270 TALBOT AV,"(42.291487652197, -71.0755508950598)"
1300076000,4317,,02125,Roxbury,,5,HOWARD,PL,5 HOWARD PL,"(42.3202172746991, -71.0721786335685)"
1201261000,102533,,02119,Roxbury,Commercial,2430,WASHINGTON,ST,2430 WASHINGTON ST,"(42.3281016810014, -71.0853663978561)"
1810598000,24254,,02136,Hyde Park,,12 24,FAIRMOUNT,CT,12 24 FAIRMOUNT CT,"(42.2528930458662, -71.1197651033255)"
1401418000,18771,,02121,Dorchester,,22,BOWDOIN,ST,22 BOWDOIN ST,"(42.2999047095431, -71.0729850959064)"
1401419000,6871,,02121,Dorchester,,10 20,BOWDOIN,ST,10 20 BOWDOIN ST,"(42.2997377501853, -71.0730130894736)"
0703644000,120238,,02125,Dorchester,,65 73,E COTTAGE,ST,65 73 E COTTAGE ST,"(42.3205528189972, -71.0676153856093)"
1701534000,4000,,02124,Dorchester,,131,SOUTHERN,AV,131 SOUTHERN AV,"(42.289732976987, -71.0778724014435)"
1701534001,5943,,02124,Dorchester,,133,SOUTHERN,AV,133 SOUTHERN AV,"(42.2896699621686, -71.0780399765338)"
1102369000,6000,,02130,Roxbury,Residential Condo,52,MONTEBELLO,RD,52 MONTEBELLO RD,"(42.312348411005, -71.1006733388534)"
1102369002,831,,02130,Roxbury,Residential Condo,52,MONTEBELLO,RD,52 MONTEBELLO RD,"(42.312348411005, -71.1006733388534)"
1102369004,856,,02130,Roxbury,Residential Condo,52,MONTEBELLO,RD,52 MONTEBELLO RD,"(42.312348411005, -71.1006733388534)"
1102369006,856,,02130,Roxbury,Residential Condo,52,MONTEBELLO,RD,52 MONTEBELLO RD,"(42.312348411005, -71.1006733388534)"
1200492000,397,,02119,Roxbury,,,WARREN,ST,WARREN ST,"(42.3212293297341, -71.0815495803335)"
1200491000,2871,,02119,Roxbury,Commercial,290,WARREN,ST,290 WARREN ST,"(42.3209529729203, -71.0814731473079)"
1200491001,931,,02119,Roxbury,Commercial,284,WARREN,ST,284 WARREN ST,"(42.3210483716561, -71.0814965201261)"
1200491002,931,,02119,Roxbury,Commercial,282,WARREN,ST,282 WARREN ST,"(42.3210977007394, -71.0815090844052)"
1200491003,921,,02119,Roxbury,Commercial,280,WARREN,ST,280 WARREN ST,"(42.3211453168251, -71.0815285673986)"
1701860000,8142,,02124,Dorchester,,,PEACEVALE,RD,PEACEVALE RD,"(42.2866186933174, -71.0757395182372)"
1701794000,4032,,02124,Dorchester,,56 R,EDSON,ST,56 R EDSON ST,"(42.2855748322754, -71.0772033316902)"
1701795000,3890,,02124,Dorchester,,54,EDSON,ST,54 EDSON ST,"(42.2856801260879, -71.0772382961103)"
1701895000,4908,,02124,Dorchester,,30,MILTON,AV,30 MILTON AV,"(42.2861657496602, -71.078088459329)"
